mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,pur-sex,40000,10.130327150442794,9.583649974325233,10.677004326560354,6.215534383538805
med,pur-sex,39800,10.761681134394225,10.193902127441445,11.329460141347004,6.455455054899935
med,pur-sex,39600,10.13506621496821,9.574936513213315,10.695195916723106,6.368485044911063
med,pur-sex,39400,10.367603546318238,9.81434315471232,10.920863937924155,6.290383314516186
med,pur-sex,39200,10.626521346370422,10.051768898369655,11.20127379437119,6.534740718357052
med,pur-sex,39000,10.308386426951783,9.704443012374977,10.912329841528589,6.866632124050361
med,pur-sex,38800,10.546528196113162,9.977064618977273,11.11599177324905,6.474608047474002
med,pur-sex,38600,10.664468134375403,10.091495563623226,11.237440705127579,6.514504116720117
med,pur-sex,38400,10.980540060044422,10.406331137714048,11.554748982374797,6.528561015526491
med,pur-sex,38200,10.90971524707127,10.316748788093012,11.502681706049529,6.741827855772874
med,pur-sex,38000,10.972582707959955,10.40310658621905,11.54205882970086,6.474750675385357
med,pur-sex,37800,10.888955787078693,10.316968172886165,11.460943401271221,6.503305494150456
med,pur-sex,37600,10.470453019081848,9.918497587679191,11.022408450484505,6.2755463588742595
med,pur-sex,37400,10.549872299275874,9.981559002033931,11.118185596517817,6.461529754573096
med,pur-sex,37200,10.463388035466554,9.883645576232135,11.043130494700973,6.591475456429128
med,pur-sex,37000,10.919675523590657,10.355106038839754,11.48424500834156,6.41896387423244
med,pur-sex,36800,10.593788330871673,10.008924604601596,11.17865205714175,6.649702528525822
med,pur-sex,36600,10.429457808762642,9.857136794481672,11.001778823043612,6.507096140264318
med,pur-sex,36400,10.724190119573294,10.141947337855562,11.306432901291025,6.619903276436785
med,pur-sex,36200,10.454115302321519,9.928574980158006,10.979655624485032,5.975215511175717
med,pur-sex,36000,10.640634999734175,10.060030009566013,11.221239989902337,6.601282141086456
med,pur-sex,35800,10.494110690670464,9.9412329980211,11.046988383319828,6.286032156964873
med,pur-sex,35600,10.864786514330502,10.30334980818344,11.426223220477565,6.383345242288698
med,pur-sex,35400,10.73553559804635,10.138111092154832,11.33296010393787,6.7925143396491405
med,pur-sex,35200,10.296888327837108,9.745859072584281,10.847917583089934,6.265016049660747
med,pur-sex,35000,10.796278541665778,10.237649956482679,11.354907126848877,6.351417857778863
med,pur-sex,34800,10.785017822831428,10.198130840783021,11.371904804879835,6.672706261636126
med,pur-sex,34600,10.816065903607734,10.21731880121123,11.41481300600424,6.807551814069911
med,pur-sex,34400,10.494950191938289,9.93735858180912,11.052541802067458,6.339627802543064
med,pur-sex,34200,10.392527390608675,9.808527558500558,10.976527222716793,6.639880344425265
med,pur-sex,34000,10.314675807662418,9.734425272257825,10.894926343067011,6.597252110445679
med,pur-sex,33800,10.686129265149388,10.092664187823543,11.279594342475233,6.74749697754909
med,pur-sex,33600,10.49329240623621,9.939776174019212,11.046808638453207,6.293292135634661
med,pur-sex,33400,10.587657088700729,10.027122356636955,11.148191820764502,6.373090102376767
med,pur-sex,33200,10.970539668703006,10.408260496334442,11.53281884107157,6.392923797961899
med,pur-sex,33000,10.529424343655071,9.97319455603293,11.085654131277213,6.324144341761308
med,pur-sex,32800,10.677654640967583,10.082953355986339,11.272355925948828,6.761552240001966
med,pur-sex,32600,10.632321820101316,10.056102880022856,11.208540760179776,6.551414236715416
med,pur-sex,32400,11.274459318388624,10.685924023531417,11.862994613245831,6.691447020141333
med,pur-sex,32200,10.932687575386916,10.359165324152013,11.50620982662182,6.520753797682865
med,pur-sex,32000,10.580073988743887,9.998618909603904,11.16152906788387,6.610947364849684
med,pur-sex,31800,10.661978241409914,10.115834973459414,11.208121509360414,6.209464028464565
med,pur-sex,31600,11.18929185284384,10.628807909246788,11.749775796440893,6.372512654707496
med,pur-sex,31400,10.546182841352834,10.003735591219575,11.088630091486094,6.167441557381405
med,pur-sex,31200,10.617866055700198,10.046264580554308,11.189467530846088,6.498915223939708
med,pur-sex,31000,10.53075311942264,9.935993853882797,11.125512384962482,6.762211459320579
med,pur-sex,30800,10.564102982898849,9.9578246831096,11.170381282688098,6.893178978306501
