mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,del,39801,7.933842400430912,6.953389642741796,8.914295158120028,11.147415866400932
med,del,39601,8.1556351192928,7.196218724406453,9.115051514179147,10.908239544400814
med,del,39401,8.263363011311428,7.29148845489803,9.235237567724827,11.04988462253815
med,del,39201,8.060581096923418,7.116688685604866,9.004473508241968,10.731737107770147
med,del,39001,7.414213744811634,6.532940876748173,8.295486612875095,10.019774104398277
med,del,38801,7.464909223408637,6.545980809859454,8.38383763695782,10.44790490612591
med,del,38601,7.674028072621273,6.749763305156251,8.598292840086296,10.508577443220277
med,del,38401,7.072019264281868,6.213522135037039,7.9305163935266965,9.76082166606333
med,del,38201,7.097367003580369,6.20358127032748,7.991152736833258,10.162041144653767
med,del,38001,6.862900415069231,6.008017237282507,7.717783592855955,9.719732261695249
med,del,37801,7.173410221475873,6.272876707364315,8.07394373558743,10.238761128168541
med,del,37601,7.129051677703496,6.235565765384811,8.02253759002218,10.158632282153446
med,del,37401,6.862900415069231,6.030105164667189,7.695695665471273,9.468600006466296
med,del,37201,7.154399417001996,6.273345299264661,8.035453534739332,10.0172869872607
med,del,37001,7.287475048319127,6.395794533405176,8.179155563233078,10.13810552498248
med,del,36801,7.002312981210988,6.138777268305479,7.8658486941164965,9.818108656183718
med,del,36601,6.995976046386363,6.142807362218519,7.849144730554207,9.700239049788754
med,del,36401,6.945280567789359,6.0822290145236915,7.8083321210550265,9.812603925018744
med,del,36201,6.4319888469947095,5.637631217211645,7.226346476777774,9.03157727528994
med,del,36001,6.514368999714837,5.6639296547632645,7.36480834466641,9.669207387074108
med,del,35801,6.539716739013339,5.675012496976338,7.40442098105034,9.831394436736211
med,del,35601,6.736161718576724,5.838053924075556,7.634269513077893,10.211181517564937
med,del,35401,6.514368999714837,5.669058974669665,7.35967902476001,9.610888756563833
med,del,35201,6.2038591933081975,5.444534369156862,6.9631840174595325,8.63326613762316
med,del,35001,6.8438896105953555,6.003484393344221,7.68429482784649,9.555122752749668
med,del,34801,6.393967238046956,5.609616604475223,7.17831787161869,8.917801116809713
med,del,34601,6.336934824625328,5.554054727698758,7.119814921551899,8.901081613088753
med,del,34401,6.26722854155445,5.502945178874471,7.03151190423443,8.689643041696177
med,del,34201,6.412978042520832,5.606861929525578,7.219094155516086,9.165267247903529
med,del,34001,6.590412217610342,5.772523788942888,7.408300646277795,9.299114490903644
med,del,33801,6.818541871296853,5.891718731179368,7.745365011414338,10.53766527399496
med,del,33601,6.5523906086625905,5.755774083508179,7.349007133817002,9.057260150783543
med,del,33401,6.450999651468584,5.65149645277304,7.250502850164128,9.0900806514973
med,del,33201,6.489021260416336,5.645512393096901,7.332530127735771,9.590410203107462
med,del,33001,6.603086087259592,5.784659261548419,7.421512912970765,9.305235882985528
med,del,32801,6.444662716643959,5.633675926122555,7.255649507165364,9.220645202128576
med,del,32601,6.2608916067298255,5.458251220351841,7.0635319931078095,9.125749413171787
med,del,32401,6.603086087259593,5.79959855657052,7.406573617948665,9.135381157139566
med,del,32201,6.64744463103197,5.811951636434799,7.482937625629141,9.49927244448886
med,del,32001,6.235543867431324,5.4342809346614045,7.036806800201243,9.110088232064033
med,del,31801,6.153163714711194,5.358926541637198,6.947400887785191,9.030207723295362
med,del,31601,6.159500649535819,5.387968654725375,6.9310326443462635,8.772057534579341
med,del,31401,6.755172523050601,5.930053281257911,7.580291764843291,9.381326387731004
med,del,31201,6.736161718576724,5.8950302948322335,7.577293142321215,9.563379474680252
med,del,31001,6.393967238046956,5.574746941520942,7.21318753457297,9.314257377475213
med,del,30801,7.046671524983365,6.152910816413046,7.940432233553684,10.161756622486495
med,del,30601,6.6664554355058465,5.832228109951043,7.50068276106065,9.484882216042005
med,del,30401,7.116377808054244,6.243201758330859,7.989553857777628,9.927716021513925
med,del,30201,7.12271474287887,6.2486047792982236,7.996824706459516,9.938334305840884
med,del,30001,6.419314977345457,5.625337552330283,7.213292402360631,9.027254475819156
med,del,29801,6.989639111561738,6.048899077600404,7.930379145523072,10.695895644636774
med,del,29601,6.9072589588416085,6.0247884214464715,7.789729496236745,10.033391199159773
med,del,29401,6.710813979278223,5.8290267947722185,7.592601163784227,10.025621708198662
med,del,29201,6.818541871296855,5.894572077638491,7.742511664955218,10.505223690918864
med,del,29001,6.577738347961091,5.696208900854083,7.459267795068099,10.022691321243853
med,del,28801,6.774183327524476,5.872242974932425,7.676123680116526,10.254756405325868
med,del,28601,6.742498653401349,5.912076729497661,7.572920577305037,9.44161608780584
med,del,28401,6.698140109628973,5.853926839735284,7.542353379522662,9.598419021860831
med,del,28201,7.382529070688508,6.478948026242056,8.286110115134962,10.273410516160084
med,del,28001,7.1987579607743735,6.308122503740482,8.089393417808266,10.126223570750494
med,del,27801,7.04033459015874,6.175953193811509,7.9047159865059715,9.827723790561468
med,del,27601,7.059345394632616,6.205117817464001,7.913572971801231,9.712278304658545
med,del,27401,7.293811983143754,6.402445240296384,8.185178725991124,10.134538042830986
med,del,27201,7.3761921358638824,6.43839344693728,8.313990824790485,10.662453547552973
med,del,27001,6.812204936472228,5.960732672886043,7.663677200058413,9.680951322195796
med,del,26801,7.0149868508602395,6.134075187996019,7.89589851372446,10.015667323589655
med,del,26601,6.761509457875225,5.8875084261470425,7.635510489603408,9.937095787563502
med,del,26401,7.059345394632615,6.148278509374258,7.970412279890972,10.358521991430605
med,del,26201,7.458572288584011,6.474691794963473,8.44245278220455,11.186388063284573
med,del,26001,6.691803174804347,5.863448746801808,7.520157602806886,9.418109359479118
med,del,25801,6.824878806121479,5.928841806628959,7.720915805613998,10.187637279503035
med,del,25601,6.6094230220842185,5.7601835390928,7.458662505075637,9.655565362869243
med,del,25401,6.63477076138272,5.738262391642748,7.531279131122692,10.192996599607136
med,del,25201,6.685466239979721,5.833884533829669,7.537047946129774,9.682195647088909
med,del,25001,7.186084091125124,6.280825350068786,8.09134283218146,10.292485358534043
med,del,24801,7.091030068755743,6.166872859179654,8.015187278331831,10.507354546442995
med,del,24601,7.243116504546752,6.333406487494008,8.152826521599495,10.343094859378345
med,del,24401,6.679129305155096,5.844010992750629,7.514247617559564,9.495012434827965
med,del,24201,6.66011850068122,5.809554423428253,7.510682577934187,9.670625551105681
med,del,24001,6.755172523050601,5.9218117888429775,7.5885332572582245,9.47502936585878
med,del,23801,6.862900415069231,5.991462221487228,7.7343386086512345,9.907957185637308
med,del,23601,6.951617502613986,6.071580820460362,7.8316541847676096,10.00571908918508
med,del,23401,6.698140109628973,5.8278362389325205,7.5684439803254255,9.895060318518675
med,del,23201,7.129051677703495,6.202789951610487,8.055313403796502,10.531282186635565
med,del,23001,6.685466239979721,5.791876030708824,7.5790564492506185,10.159818103184378
med,del,22801,7.129051677703496,6.147747155210546,8.110356200196446,11.157100143806689
med,del,22601,6.761509457875227,5.874805338901911,7.648213576848542,10.081525588181771
med,del,22401,6.938943632964734,6.052683851295092,7.825203414634376,10.076473623494877
med,del,22201,6.653781565856596,5.774202301378882,7.53336083033431,10.000518405094978
med,del,22001,6.8438896105953555,5.935965730898973,7.751813490291738,10.322787082435784
med,del,21801,6.603086087259593,5.721436834860798,7.484735339658387,10.024053466844514
med,del,21601,6.856563480244605,5.971390775933954,7.741736184555257,10.064113922015556
med,del,21401,6.9009220240169835,6.045499765709015,7.756344282324952,9.725861424685167
med,del,21201,6.989639111561737,6.129272005196462,7.850006217927012,9.782082672734777
med,del,21001,7.179747156300498,6.3202976321499875,8.039196680451008,9.771650073652989
