mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev,Ne,Fis
med,pos-sex-high,40000,10.996309894950398,10.348241890972046,11.64437789892875,7.368313764635009,1099.6309894950398,0.2726744353349803
med,pos-sex-high,39800,11.442483596229799,10.810603867665344,12.074363324794254,7.18425855464826,1144.2483596229797,0.2645177623828067
med,pos-sex-high,39600,11.56439671823208,10.920114799287383,12.208678637176778,7.325267259798625,1156.439671823208,0.2581367754424587
med,pos-sex-high,39400,11.720582345570943,11.061371082482717,12.379793608659169,7.495008847524672,1172.0582345570942,0.2626876039838196
med,pos-sex-high,39200,11.025421350451552,10.429995789306334,11.62084691159677,6.769787014741105,1102.542135045155,0.25247078991604066
med,pos-sex-high,39000,10.688150890223591,10.086557402840748,11.289744377606434,6.839914247557655,1068.8150890223592,0.27146589061475007
med,pos-sex-high,38800,10.888999996720202,10.287934728150677,11.490065265289726,6.833908578508998,1088.89999967202,0.27786527559022606
med,pos-sex-high,38600,11.286022861082772,10.645044160956328,11.927001561209217,7.287710780329319,1128.602286108277,0.2815289158067982
med,pos-sex-high,38400,11.58146887244546,10.941715165678879,12.221222579212043,7.2737830206194465,1158.146887244546,0.2862206511226178
med,pos-sex-high,38200,11.49905397832521,10.859735345404543,12.138372611245876,7.268836378310592,1149.9053978325207,0.28407208138271034
med,pos-sex-high,38000,11.491542269900247,10.862586923602855,12.120497616197639,7.15100931848914,1149.1542269900247,0.2817029991825307
med,pos-sex-high,37800,11.573872472736419,10.939673984267932,12.208070961204905,7.210622069607934,1157.3872472736418,0.2821416535189584
med,pos-sex-high,37600,11.46499880236388,10.830868645281887,12.099128959445872,7.209845164881012,1146.499880236388,0.25663186667370946
med,pos-sex-high,37400,11.397523687970146,10.759095411941042,12.035951963999251,7.258713321934946,1139.7523687970147,0.3045685631751157
med,pos-sex-high,37200,11.412584370481662,10.751825835722428,12.073342905240896,7.512600802506445,1141.2584370481661,0.30834312984585016
med,pos-sex-high,37000,11.32729509670794,10.727758019910222,11.926832173505659,6.8165335555205555,1132.729509670794,0.3110058226432597
med,pos-sex-high,36800,11.673502867985334,11.043096350499487,12.303909385471181,7.167508643524618,1167.3502867985333,0.31519213934902757
med,pos-sex-high,36600,11.491879547742126,10.861799594319663,12.12195950116459,7.163795720700949,1149.1879547742126,0.28674581430495505
med,pos-sex-high,36400,11.367593329640549,10.724311066914883,12.010875592366215,7.313901507079206,1136.759332964055,0.3009089554763627
med,pos-sex-high,36200,11.608203736229141,10.99634136459294,12.220066107865343,6.956667984398498,1160.820373622914,0.32062628929895987
med,pos-sex-high,36000,11.664727112994587,10.992402972250321,12.337051253738853,7.644097826356902,1166.4727112994588,0.30730196360017376
med,pos-sex-high,35800,11.664713989188492,10.995827404650145,12.333600573726839,7.605013976277463,1166.4713989188492,0.2990367254961834
med,pos-sex-high,35600,11.466810628434187,10.843781969722796,12.089839287145578,7.083624887456363,1146.6810628434187,0.3100353991650783
med,pos-sex-high,35400,11.478095444063769,10.811989027505096,12.144201860622442,7.5734044077339115,1147.8095444063767,0.28990417216335596
med,pos-sex-high,35200,11.025405766687774,10.376211412197573,11.674600121177974,7.381119988564141,1102.5405766687775,0.30906629993556556
med,pos-sex-high,35000,10.986923972435926,10.357576079244158,11.616271865627695,7.155472443758931,1098.6923972435925,0.28909294034116556
med,pos-sex-high,34800,10.622396869689407,10.00462833415531,11.240165405223504,7.023819068046977,1062.2396869689405,0.33772641783967394
med,pos-sex-high,34600,10.863128765077994,10.241755824301714,11.484501705854273,7.064799935172434,1086.3128765077993,0.30487909004161357
med,pos-sex-high,34400,10.952659000948554,10.315528910113612,11.589789091783496,7.2439533958523725,1095.2659000948554,0.3130627212246822
med,pos-sex-high,34200,10.651539787571066,10.033272051899573,11.269807523242559,7.0294948045763235,1065.1539787571064,0.3437582451684778
med,pos-sex-high,34000,10.970018318475589,10.33172208066356,11.608314556287617,7.257212092115903,1097.0018318475588,0.33896900371896044
med,pos-sex-high,33800,10.692715059380506,10.094466891272823,11.290963227488188,6.801879100148825,1069.2715059380505,0.3719622576470611
med,pos-sex-high,33600,11.184096516506543,10.552365893643158,11.815827139369928,7.1825632733153935,1118.409651650654,0.3506139833129691
med,pos-sex-high,33400,11.151177829144181,10.530695501721445,11.771660156566918,7.054673962910907,1115.117782914418,0.36669116105174315
med,pos-sex-high,33200,10.832410369823597,10.222136943338226,11.442683796308968,6.938602216062084,1083.2410369823597,0.33704825713543807
med,pos-sex-high,33000,10.885971153023302,10.2327941421126,11.539148163934005,7.426401443508473,1088.5971153023302,0.3767744814433307
med,pos-sex-high,32800,10.811144933929153,10.177552310606517,11.44473755725179,7.203733588050023,1081.1144933929152,0.37930302740809485
med,pos-sex-high,32600,10.62882395933588,10.00597288198448,11.251675036687281,7.081605847523645,1062.882395933588,0.35778263780300673
med,pos-sex-high,32400,10.814536841518251,10.201270553307724,11.427803129728778,6.972630040472096,1081.453684151825,0.36957369341949664
med,pos-sex-high,32200,10.918679782493792,10.315856110416014,11.521503454571569,6.853901030989464,1091.8679782493791,0.3934707208730675
med,pos-sex-high,32000,10.995809120875556,10.39059732768661,11.601020914064502,6.881053159388046,1099.5809120875556,0.4130222674129834
med,pos-sex-high,31800,10.864330524391637,10.243256450953627,11.485404597829646,7.0614019147349945,1086.4330524391635,0.3583708611400609
