mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,ben,39801,7.153961012705954,6.283993425717516,8.023928599694392,9.659458565804465
med,ben,39601,6.868333971344434,6.007509971909135,7.729157970779733,9.557935122364352
med,ben,39401,6.908188907348367,6.050154638175404,7.76622317652133,9.526960078831877
med,ben,39201,6.72219920599668,5.855804105072056,7.588594306921304,9.619792397056981
med,ben,39001,6.629204355320836,5.784459734668254,7.473948975973419,9.37940192706084
med,ben,38801,6.542851993978981,5.702459173429447,7.383244814528514,9.331082847809194
med,ben,38601,6.768696631334601,5.885402760080119,7.651990502589083,9.807423493037662
med,ben,38401,6.456499632637128,5.617495879750527,7.295503385523728,9.31565969672186
med,ben,38201,6.6026343979848825,5.799887861629035,7.40538093434073,8.913087134216891
med,ben,38001,6.54949448331297,5.730201956500355,7.368787010125586,9.096801230739281
med,ben,37801,6.941401354018311,6.036955842859027,7.845846865177594,10.042275218912318
med,ben,37601,6.961328822020277,6.104789968332161,7.817867675708392,9.510356122396502
med,ben,37401,6.788624099336568,5.9640918210252964,7.613156377647839,9.154979447092815
med,ben,37201,6.675701780658759,5.869252570111625,7.482150991205893,8.954198812937255
med,ben,37001,6.921473886016344,6.060334378755099,7.782613393277588,9.561438281352668
med,ben,36801,6.71555671666269,5.838854329237454,7.592259104087927,9.734236668737488
med,ben,36601,6.72884169533067,5.842503217571753,7.615180173089586,9.84122848855544
med,ben,36401,6.781981610002579,5.936666486469096,7.627296733536062,9.385736357242097
med,ben,36201,6.894903928680389,5.997130205861579,7.792677651499199,9.968196754382724
med,ben,36001,6.655774312656791,5.751939592308895,7.559609033004687,10.035493462185729
med,ben,35801,6.742126673998647,5.822745637714264,7.66150771028303,10.208107932983712
med,ben,35601,6.735484184664658,5.88164258904878,7.589325780280537,9.480407819747386
med,ben,35401,6.72219920599668,5.818007778028387,7.626390633964973,10.03945407236347
med,ben,35201,6.821836546006512,5.932793526634764,7.710879565378261,9.87125766210096
med,ben,35001,7.273525820717752,6.372703986348274,8.17434765508723,10.002040667268663
med,ben,34801,7.11410607670202,6.272767498801886,7.955444654602155,9.341583818279892
med,ben,34601,7.33330822472365,6.415820280061771,8.250796169385529,10.187088483107244
med,ben,34401,7.0078262473581985,6.165948867607668,7.849703627108729,9.347566264323772
med,ben,34201,7.140676034037976,6.252932246645249,8.028419821430704,9.856831978137068
med,ben,34001,6.622561865986848,5.729371599881541,7.515752132092154,9.9173055362794
med,ben,33801,7.1738884807079195,6.247891230381698,8.099885731034142,10.281569342759752
med,ben,33601,7.3000957780537075,6.383902667040412,8.216288889067004,10.172711634860061
med,ben,33401,7.207100927377863,6.308584421989018,8.105617432766708,9.976444047231292
med,ben,33201,6.868333971344434,6.007311674837025,7.729356267851843,9.560136862268699
med,ben,33001,7.3864481393955606,6.39174849067019,8.38114778812093,11.04438853353587
med,ben,32801,6.755411652666624,5.8569278104224685,7.65389549491078,9.97608138050959
med,ben,32601,7.246955863381796,6.260702941005859,8.233208785757732,10.950602507011029
med,ben,32401,7.06096616203011,6.1435468753224995,7.97838544873772,10.186326157390303
med,ben,32201,6.735484184664657,5.793970528963043,7.676997840366272,10.453851709431213
med,ben,32001,6.635846844654825,5.764362531475986,7.507331157833664,9.676299140109723
med,ben,31801,6.735484184664657,5.8683499651207045,7.60261840420861,9.62799900818296
med,ben,31601,6.529567015311005,5.624216171076963,7.434917859545047,10.052327348962539
med,ben,31401,6.808551567338535,5.926196611626552,7.690906523050518,9.796998488801634
med,ben,31201,6.569421951314937,5.712389347113338,7.426454555516536,9.51583835265217
med,ben,31001,6.303722377955385,5.469245310967902,7.138199444942868,9.265398818573171
med,ben,30801,6.708914227328702,5.843457765786496,7.574370688870907,9.60937045909249
med,ben,30601,7.147318523371965,6.249013552817512,8.045623493926417,9.9740953252805
med,ben,30401,6.967971311354266,6.079288260882567,7.856654361825965,9.867260841153824
med,ben,30201,7.207100927377864,6.2929503992797065,8.12125145547602,10.150032347342812
med,ben,30001,7.492727968739383,6.5756403410999384,8.409815596378827,10.18264366728971
med,ben,29801,7.472800500737416,6.566087233590887,8.379513767883946,10.06745465700149
med,ben,29601,7.167245991373931,6.299345240728841,8.035146742019021,9.636509986662588
med,ben,29401,7.413018096731517,6.479285608061698,8.346750585401336,10.367455547480613
med,ben,29201,7.147318523371965,6.252631697929796,8.042005348814133,9.933922193177775
med,ben,29001,7.359878182059607,6.428589752194083,8.291166611925131,10.340318576970937
med,ben,28801,7.718572606095002,6.75973449918129,8.677410713008713,10.64620924224212
med,ben,28601,7.346593203391629,6.442721261687067,8.250465145096191,10.035906739827166
med,ben,28401,7.160603502039941,6.24806585838465,8.073141145695232,10.132124104920551
med,ben,28201,7.519297926075338,6.560435184002125,8.47816066814855,10.646482772320745
med,ben,28001,7.33995071405764,6.424104555919551,8.255796872195727,10.168859333955437
med,ben,27801,7.572437840747249,6.69211291286641,8.452762768628087,9.774458603390217
med,ben,27601,7.479442990071405,6.568383189451098,8.390502790691711,10.115715259606429
med,ben,27401,7.984272179454555,7.0020599589370285,8.966484399972082,10.905737626109898
med,ben,27201,7.492727968739382,6.574152324928701,8.411303612550064,10.199165467373165
med,ben,27001,7.718572606095003,6.771198053868185,8.66594715832182,10.518926647843172
med,ben,26801,7.3000957780537075,6.416726544956611,8.183465011150803,9.80826025363318
med,ben,26601,7.160603502039941,6.27695961728571,8.044247386794172,9.811309776789905
med,ben,26401,7.891277328778711,6.863526854991398,8.919027802566022,11.411359763299307
med,ben,26201,7.519297926075338,6.576776316807232,8.461819535343444,10.465043259389406
med,ben,26001,7.439588054067472,6.501364115449702,8.377811992685242,10.417325192420835
med,ben,25801,8.044054583460454,7.066592638384586,9.021516528536322,10.852994179697491
med,ben,25601,8.256614242148094,7.27920722154673,9.23402126274946,10.85238434009697
