mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev,Ne,Fis
med,neut,40000,41.217530372823894,40.065707423379635,42.369353322268154,13.095836919447944,4121.753037282389,-0.8948431921902937
med,neut,39800,41.37360134218796,40.22723335107708,42.51996933329884,13.033815890286485,4137.360134218796,-0.8968502530190559
med,neut,39600,41.41900580900712,40.23346492413142,42.60454669388282,13.479198428162155,4141.900580900711,-0.8974592353328875
med,neut,39400,41.450517604339474,40.30221579927739,42.59881940940156,13.05580270010796,4145.0517604339475,-0.8941153804952359
med,neut,39200,41.13758580933185,40.014098944286,42.26107267437771,12.773665234644948,4113.758580933185,-0.8965761203219821
med,neut,39000,40.94421873897893,39.77161787515708,42.11681960280079,13.332074770366402,4094.421873897893,-0.8900578898620846
med,neut,38800,41.15544101999616,40.001010733688574,42.30987130630375,13.12548145672053,4115.544101999616,-0.8920305805938439
med,neut,38600,41.1982674758435,40.038753279791834,42.35778167189517,13.183283789061411,4119.8267475843495,-0.8898298381486927
med,neut,38400,40.76439228009447,39.624863519372084,41.903921040816854,12.956056156583015,4076.4392280094467,-0.8923640805401348
med,neut,38200,40.3989073827835,39.24147184490588,41.556342920661116,13.15965014947145,4039.8907382783495,-0.8940747084249747
med,neut,38000,40.458226083137994,39.339751608383345,41.57670055789264,12.71667605426622,4045.8226083137993,-0.8970403421634376
med,neut,37800,40.98646115961609,39.8592603542954,42.11366196493678,12.815891478002277,4098.646115961609,-0.8926689434178522
med,neut,37600,40.407719887106985,39.27030130979335,41.54513846442062,12.932064085749182,4040.7719887106987,-0.8930106115165191
med,neut,37400,40.226882694368385,39.08727239400261,41.36649299473416,12.956983234718502,4022.688269436838,-0.8860441855498459
med,neut,37200,39.861054455425254,38.73522859776784,40.986880313082665,12.800258788638184,3986.105445542525,-0.8916530244609164
med,neut,37000,40.08975776428018,38.96193958180204,41.217575946758316,12.822910847233985,4008.975776428018,-0.8916574509498222
med,neut,36800,39.53477910514129,38.43496826573735,40.634589944545226,12.50447683997298,3953.477910514129,-0.8934112699025487
med,neut,36600,39.70314312262622,38.54973847218722,40.85654777306522,13.113820324182552,3970.314312262622,-0.8860575916229059
med,neut,36400,39.1939337725365,38.07667982904322,40.31118771602977,12.702799027105241,3919.3933772536493,-0.8838747005553507
med,neut,36200,39.09668638057507,37.97646576155765,40.216906999592496,12.736529123276584,3909.668638057507,-0.8901404844390872
med,neut,36000,39.245638136662585,38.11284516389025,40.37843110943492,12.879472528378377,3924.5638136662583,-0.8892468450609199
med,neut,35800,39.367295400610615,38.26589793262397,40.46869286859726,12.522516269714211,3936.7295400610615,-0.8896017635326706
med,neut,35600,39.4511150802898,38.277251373412696,40.62497878716691,13.346432868296594,3945.1115080289796,-0.8842811093895658
med,neut,35400,38.7626864777678,37.6250664484074,39.9003065071282,12.934354527307775,3876.2686477767797,-0.8860378357693615
med,neut,35200,38.838995431659825,37.72955606693116,39.94843479638849,12.613949912625575,3883.899543165983,-0.8820876112865682
med,neut,35000,39.105555532030614,38.02071588593978,40.19039517812145,12.334259441359274,3910.555553203061,-0.8799917826297503
med,neut,34800,39.296018925560375,38.19511878034039,40.39691907078036,12.516861878254506,3929.6018925560375,-0.8812402850975554
med,neut,34600,38.79123541583189,37.66757211716954,39.91489871449424,12.775671225122784,3879.123541583189,-0.878377778681606
med,neut,34400,38.89302314129379,37.79657928048141,39.98946700210617,12.466195433470682,3889.302314129379,-0.8843032773226336
med,neut,34200,38.35010193973012,37.25500703875585,39.4451968407044,12.450858216879189,3835.0101939730116,-0.8840636044429215
med,neut,34000,38.66563200183713,37.58216446092203,39.749099542752234,12.318659070116128,3866.563200183713,-0.879785788402759
med,neut,33800,37.715471648055654,36.62976574510134,38.80117755100997,12.344108488576147,3771.5471648055654,-0.8784072894042488
med,neut,33600,37.86705351277005,36.78625171387348,38.947855311666615,12.288350486005267,3786.705351277005,-0.8775853307871714
med,neut,33400,38.32520303973957,37.18551588549829,39.46489019398085,12.95785703725965,3832.5203039739563,-0.8756932001332828
med,neut,33200,37.81852218833164,36.73766198713593,38.899382389527354,12.289014500371096,3781.852218833164,-0.8763526296116222
med,neut,33000,37.62262193512953,36.561621904293794,38.683621965965266,12.063211088178102,3762.2621935129528,-0.8732305643322352
med,neut,32800,37.977008544173486,36.89612906415568,39.05788802419129,12.289233694050344,3797.7008544173486,-0.8782432080325757
med,neut,32600,37.79489965786717,36.7282920705872,38.86150724514714,12.126967106189136,3779.4899657867168,-0.8757916028912109
med,neut,32400,37.26312163926105,36.18725160038839,38.33899167813371,12.23227804446371,3726.312163926105,-0.8730265827042363
med,neut,32200,38.035896447477455,36.949213440424295,39.122579454530616,12.355217831325332,3803.5896447477453,-0.8716119210392199
med,neut,32000,36.875503723585396,35.81833581378577,37.93267163338502,12.01964116958192,3687.5503723585393,-0.8764491959768291
med,neut,31800,36.684853488036765,35.61237828299403,37.7573286930795,12.193679933333243,3668.4853488036765,-0.8755495037232575
med,neut,31600,36.879930712627015,35.7816239342846,37.97823749096943,12.487376174989539,3687.9930712627015,-0.8686726521519471
med,neut,31400,36.65673587964473,35.54845779190697,37.76501396738249,12.60074658645587,3665.6735879644725,-0.8678703095310398
med,neut,31200,36.70126358427925,35.61121640380662,37.791310764751884,12.393467343970803,3670.1263584279254,-0.865477867251164
med,neut,31000,36.465179748987865,35.38825670093921,37.54210279703652,12.244250402238162,3646.517974898786,-0.8596270635126815
med,neut,30800,36.716949460385216,35.58727499333267,37.84662392743776,12.8440161742934,3671.6949460385217,-0.860885778566445
