mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
low,neut,39801,1.0613008836513385,0.7754791774325895,1.3471225898700874,3.243145332421469
low,neut,39601,1.001145188444758,0.7291083152066811,1.2731820616828349,3.086732380686932
low,neut,39401,0.9628021599665672,0.6902576117167165,1.2353467082164178,3.092492838374358
low,neut,39201,1.0128360788931827,0.7320540468416598,1.2936181109447058,3.1859614468146313
low,neut,39001,0.9704195626230747,0.6999436868956984,1.2408954383504511,3.0690201437203113
low,neut,38801,1.0443230154788998,0.7576155682103524,1.3310304627474472,3.2531956081314233
low,neut,38601,1.0101565946044748,0.7250067142485348,1.2953064749604148,3.2355222972783606
low,neut,38401,1.0317207052518085,0.733852498802664,1.329588911700953,3.3798338698704784
low,neut,38201,1.0702235734557943,0.7822584458660222,1.3581887010455664,3.267466183020289
low,neut,38001,1.0144150696136542,0.7481454080970624,1.280684731130246,3.0212933137138096
low,neut,37801,1.0099706986703603,0.731565686728769,1.2883757106119516,3.1589900114517167
low,neut,37601,0.9565676304426343,0.6793685833670662,1.2337666775182023,3.14530623852191
low,neut,37401,0.9414973217713827,0.673710025561886,1.2092846179808794,3.0385135239481174
low,neut,37201,0.9700016646229667,0.7085342757049382,1.2314690535409951,2.9668031626014706
low,neut,37001,0.8671597273395638,0.6142371495652572,1.1200823051138704,2.869847389914369
low,neut,36801,0.806512258960766,0.5550602534996416,1.0579642644218903,2.8531611843893234
low,neut,36601,0.7761508618727254,0.5404434210056518,1.0118583027397992,2.674511662455799
low,neut,36401,0.8191830372133317,0.569816884490348,1.0685491899363155,2.8294935502501515
low,neut,36201,0.9111940023340516,0.6434286564222715,1.1789593482458316,3.0382644595697434
low,neut,36001,0.9382878545526602,0.669424613955375,1.2071510951499453,3.050721987977544
low,neut,35801,0.921201971603948,0.6562807928603802,1.1861231503475158,3.0059924267761455
low,neut,35601,0.9254930817584932,0.6550472959634486,1.1959388675535378,3.0686787210030344
low,neut,35401,0.8698063711741554,0.6267330821671322,1.1128796601811786,2.7580900453940074
low,neut,35201,0.916058741626108,0.6702200411648189,1.161897442087397,2.7894684573724997
low,neut,35001,0.9933320377117814,0.7326156177729739,1.2540484576505888,2.958282110887191
low,neut,34801,0.9748609721195105,0.7160636639171871,1.2336582803218339,2.9365064439761195
