mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,neut-sex-med,40000,23.95995057190837,21.425270582521495,26.494630561295242,28.818453218017645
med,neut-sex-med,39800,23.97896137638224,21.450551529824406,26.507371222940076,28.747163817168015
med,neut-sex-med,39600,24.5176008364754,21.919625763473277,27.11557590947752,29.538096886541588
med,neut-sex-med,39400,24.657013402617153,22.158682360736005,27.1553444444983,28.40517799289888
med,neut-sex-med,39200,24.714045816038784,22.213267641380178,27.21482399069739,28.433001063961388
med,neut-sex-med,39000,25.35407623332594,22.794336981189225,27.913815485462656,29.103368550232453
med,neut-sex-med,38800,24.441557618579893,21.85883011519614,27.024285121963644,29.36473718292007
med,neut-sex-med,38600,24.409872944456765,21.8500974672734,26.96964842164013,29.103780416746783
med,neut-sex-med,38400,24.162732486296377,21.649035915538665,26.67642905705409,28.579878853344177
med,neut-sex-med,38200,23.757168657520356,21.329218564375427,26.185118750665286,27.604970437275625
med,neut-sex-med,38000,24.98653401349767,22.315516331511873,27.65755169548347,30.36856661792067
med,neut-sex-med,37800,24.289471182788883,21.713514562572954,26.865427803004813,29.28775453397285
med,neut-sex-med,37600,24.51126390165077,21.796220985944,27.226306817357543,30.869118618059762
med,neut-sex-med,37400,25.024555622445423,22.38332330568941,27.665787939201437,30.029917100802013
med,neut-sex-med,37200,25.316054624378186,22.70144442527688,27.930664823479493,29.727232637513104
med,neut-sex-med,37000,24.207091030068753,21.56964263590949,26.844539424228017,29.98689518214104
med,neut-sex-med,36800,24.98653401349767,22.273684480163567,27.699383546831776,30.844180603177954
med,neut-sex-med,36600,24.409872944456765,21.769746601665446,27.049999287248085,30.017342551314353
med,neut-sex-med,36400,24.688698076740277,21.995965957712436,27.381430195768118,30.615452414420364
med,neut-sex-med,36200,24.625328728494022,21.979213793838305,27.27144366314974,30.08543081303128
med,neut-sex-med,36000,25.259022210956562,22.438575633433143,28.079468788479982,32.067522562458905
med,neut-sex-med,35800,25.468141060169195,22.644098772347782,28.29218334799061,32.108404571013125
med,neut-sex-med,35600,24.897816925952913,22.087043194731564,27.708590657174263,31.957545575301374
med,neut-sex-med,35400,25.23367447165806,22.36345030701056,28.10389863630556,32.6334768730021
med,neut-sex-med,35200,24.28313424796426,21.533404588695795,27.032863907232723,31.263495147169376
med,neut-sex-med,35000,23.95995057190837,21.242393784933686,26.67750735888305,30.897700483160587
med,neut-sex-med,34800,24.492253097176892,21.825424170942178,27.159082023411607,30.320941883374363
med,neut-sex-med,34600,24.18808022559488,21.627824526764513,26.74833592442525,29.109240374266612
med,neut-sex-med,34400,24.016982985329996,21.549537547007343,26.48442842365265,28.054019138531586
med,neut-sex-med,34200,25.1196096448148,22.553373556024958,27.685845733604644,29.177235383101745
med,neut-sex-med,34000,25.132283514464056,22.623825240106896,27.640741788821217,28.520321196995628
med,neut-sex-med,33800,25.588542821837077,23.03852720340875,28.138558440265403,28.99281412746201
med,neut-sex-med,33600,25.601216691486325,23.033183872931176,28.169249510041475,29.19766359214736
med,neut-sex-med,33400,25.392097842273692,22.866877834749772,27.917317849797612,28.710896427455406
med,neut-sex-med,33200,25.322391559202813,22.572367734817536,28.07241538358809,31.26683970494106
med,neut-sex-med,33000,26.323627261493616,23.364851189372875,29.282403333614358,33.64028207664485
med,neut-sex-med,32800,25.85469408447134,23.08505031397609,28.62433785496659,31.489911848753223
med,neut-sex-med,32600,26.215899369474986,23.37695883541179,29.05483990353818,32.27779258612623
med,neut-sex-med,32400,25.163968188587184,22.48166932404587,27.846267053128496,30.496829843685372
med,neut-sex-med,32200,25.4934887994677,22.653386434880467,28.33359116405493,32.291002205780195
med,neut-sex-med,32000,25.221000602008807,22.617873449956782,27.824127754060832,29.596674280807065
med,neut-sex-med,31800,23.99797218085612,21.462214403878857,26.533729957833383,28.83070729797358
med,neut-sex-med,31600,24.08035233357625,21.581562454342034,26.579142212810467,28.410394818237563
med,neut-sex-med,31400,23.852222679889735,21.307405082391124,26.397040277388346,28.93371438957934
med,neut-sex-med,31200,23.86489654953899,21.314047327475876,26.415745771602104,29.00229191852526
med,neut-sex-med,31000,24.764741294635787,22.12294231848301,27.406540270788565,30.036359826268196
med,neut-sex-med,30800,25.347739298501313,22.699453655916034,27.996024941086592,30.110111027172703
med,neut-sex-med,30600,25.74696619245271,23.001207283024854,28.492725101880566,31.218349066006784
med,neut-sex-med,30400,25.23367447165806,22.60536555317046,27.861983390145657,29.88298243844796
med,neut-sex-med,30200,25.32872849402744,22.612089086531114,28.04536790152377,30.88727018912313
