mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,pos-sex,40000,21.62162162162162,18.76378513584651,24.47945810739673,32.49263315878235
med,pos-sex,39800,21.913120623554388,19.02624702619268,24.799994220916094,32.822775285342104
med,pos-sex,39600,21.90678368872976,19.060525646409683,24.753041731049837,32.36099017724482
med,pos-sex,39400,22.223630429961027,19.377165026712092,25.07009583320996,32.36334780079199
med,pos-sex,39200,22.248978169259527,19.41421803113181,25.083738307387243,32.23026289985271
med,pos-sex,39000,22.29967364785653,19.460054336982765,25.139292958730294,32.28551004862362
med,pos-sex,38800,21.862425144957385,19.114745348173052,24.610104941741717,31.240188904823338
med,pos-sex,38600,22.331358321979657,19.571724786013398,25.090991857945916,31.376098871697703
med,pos-sex,38400,22.17927188618865,19.34332733779013,25.015216434587174,32.24372924358177
med,pos-sex,38200,21.665980165393997,18.857778286203065,24.47418204458493,31.92830448856356
med,pos-sex,38000,21.913120623554388,19.126445174395737,24.69979607271304,31.68355626810427
med,pos-sex,37800,21.184373118722476,18.362162262809658,24.006583974635294,32.08758181034869
med,pos-sex,37600,21.976489971800643,19.08871585440768,24.864264089193604,32.83301389317478
med,pos-sex,37400,21.577263077849242,18.738610121006225,24.41591603469226,32.27452293050863
med,pos-sex,37200,21.342796489338106,18.485975433775945,24.199617544900267,32.48108806109324
med,pos-sex,37000,21.31111181521498,18.512173520326126,24.11005011010383,31.822980671766764
med,pos-sex,36800,21.31111181521498,18.521289256362486,24.10093437406747,31.7193378396887
med,pos-sex,36600,20.392256265644303,17.701584643648253,23.082927887640352,30.59202526086839
med,pos-sex,36400,20.639396723804694,17.92047358817802,23.35831985943137,30.913235404678
med,pos-sex,36200,20.582364310383067,17.893135074660357,23.271593546105777,30.57562581734314
med,pos-sex,36000,19.840942935901904,17.210527326262188,22.47135854554162,29.90693480350642
med,pos-sex,35800,19.57479167326764,16.905732767606338,22.243850578928942,30.346295994367217
med,pos-sex,35600,19.067836887297613,16.520145263151875,21.61552851144335,28.9663910993906
med,pos-sex,35400,19.619150217040016,16.857752190903724,22.380548243176307,31.396160527461596
med,pos-sex,35200,18.833370298786473,16.255930500699456,21.41081009687349,29.304617764152162
med,pos-sex,35000,19.232597192737874,16.556175545306985,21.909018840168763,30.430007875208826
med,pos-sex,34800,18.225024555622447,15.621716975220457,20.828332136024436,29.598725690051804
med,pos-sex,34600,18.934761255980483,16.144709048994365,21.7248134629666,31.721948861207512
med,pos-sex,34400,18.510186622730583,15.884858830578075,21.13551441488309,29.84908804144932
med,pos-sex,34200,18.947435125629735,16.212026800418123,21.682843450841347,31.100666428252136
med,pos-sex,34000,19.04882608282374,16.305589399044948,21.792062766602534,31.18967221442113
med,pos-sex,33800,19.56211780361839,16.84196787071577,22.282267736521007,30.927183674302878
med,pos-sex,33600,19.51775925984601,16.834074417242697,22.201444102449322,30.51258794494791
med,pos-sex,33400,19.283292671334877,16.610042926282357,21.956542416387396,30.39394441919629
med,pos-sex,33200,19.410031367827383,16.78640375968964,22.033658975965125,29.829757524896277
med,pos-sex,33000,20.11976806818542,17.461421055948758,22.77811508042208,30.22450539325503
med,pos-sex,32800,19.64449795633852,17.023567228603817,22.26542868407322,29.79909490789726
med,pos-sex,32600,20.379582395995058,17.67165587025793,23.087508921732187,30.78820767376695
med,pos-sex,32400,19.600139412566143,17.047853156246962,22.152425668885325,29.018630511426363
med,pos-sex,32200,19.82193213142803,17.256004013748193,22.38786024910787,29.17373385586228
med,pos-sex,32000,20.08808339406229,17.546698505640734,22.62946828248385,28.894685649713818
med,pos-sex,31800,20.195811286080918,17.68520613318092,22.706416438980916,28.544730479078833
med,pos-sex,31600,19.410031367827383,16.94815491620362,21.871907819451145,27.99070164546512
med,pos-sex,31400,19.758562783181777,17.342439504639675,22.17468606172388,27.470503559888
med,pos-sex,31200,19.840942935901904,17.42204006426967,22.259845807534138,27.502106592132126
med,pos-sex,31000,19.625487151864643,17.198330959926786,22.0526433438025,27.595944049372008
med,pos-sex,30800,19.321314280282625,16.930522305238505,21.712106255326745,27.182495216481882
med,pos-sex,30600,18.332752447641077,16.031137046221072,20.634367849061082,26.168587770220253
med,pos-sex,30400,18.80168562466335,16.436411589950243,21.166959659376456,26.892364875480766
med,pos-sex,30200,19.18190171414087,16.86879413890647,21.495009289375272,26.299249895155256
med,pos-sex,30000,18.70663160229397,16.40011903723316,21.01314416735478,26.224266862600548
med,pos-sex,29800,18.8143594943126,16.40348357650237,21.22523541212283,27.410842845161625
med,pos-sex,29600,19.08684769177149,16.619656830596895,21.554038552946082,28.05112468255987
med,pos-sex,29400,18.662273058521595,16.245609904755923,21.078936212287267,27.47664175837428
med,pos-sex,29200,18.84604416843573,16.496588998382254,21.195499338489203,26.712509740684823
med,pos-sex,29000,18.04125344570831,15.756976550158466,20.325530341258155,25.971454829422306
med,pos-sex,28800,18.55454516650296,16.212473376591735,20.89661695641419,26.628563208534363
med,pos-sex,28600,18.548208231678334,16.059060965861775,21.037355497494893,28.30076156873871
med,pos-sex,28400,18.45315420930896,16.11882527640487,20.78748314221305,26.5405295461516
med,pos-sex,28200,18.93476125598048,16.512296159599728,21.35722635236123,27.542607881327235
med,pos-sex,28000,19.137543170368495,16.747238431183753,21.527847909553238,27.176955509742378
med,pos-sex,27800,19.669845695637022,17.158643417165074,22.18104797410897,28.55151959464078
med,pos-sex,27600,19.086847691771492,16.67833625824359,21.495359125299395,27.383959459503348
med,pos-sex,27400,19.72054117423402,17.324145426532837,22.116936921935206,27.246208214114024
