mut_rate,chrom,time,mean_heterozygosity,CI_5%,CI_95%,stdev
med,neut-sex,40000,21.0283879836271,19.30361098230999,22.753164984944206,19.610130482780708
med,neut-sex,39800,21.207861374554835,19.443145253090236,22.972577496019433,20.064224755177474
med,neut-sex,39600,21.046222959592036,19.285586891447732,22.80685902773634,20.017835930461825
med,neut-sex,39400,21.315712823378046,19.616662522278226,23.014763124477867,19.317626612560314
med,neut-sex,39200,21.63135547389691,19.88146075118497,23.38125019660885,19.895710469994505
med,neut-sex,39000,21.497830903580272,19.772631640544162,23.223030166616383,19.614931455544863
med,neut-sex,38800,21.018431420116794,19.32775260017962,22.70911024005397,19.22244570638621
med,neut-sex,38600,21.16994900169792,19.443040645544936,22.8968573578509,19.63436326557216
med,neut-sex,38400,20.905742458047563,19.17928700824628,22.632197907848845,19.629213873710775
med,neut-sex,38200,21.053450018441566,19.32726878258815,22.779631254294983,19.62609615397441
med,neut-sex,38000,21.203277031158073,19.488103322757286,22.91845073955886,19.500944294067843
med,neut-sex,37800,21.25188530019927,19.464058820287793,23.039711780110746,20.32698170538091
med,neut-sex,37600,21.09841309809989,19.314976968846352,22.881849227353428,20.277064905005222
med,neut-sex,37400,21.076496928337086,19.361205503710384,22.79178835296379,19.502282687696937
med,neut-sex,37200,21.27783486934801,19.506332686692716,23.049337052003303,20.141379973105394
med,neut-sex,37000,21.17359912527843,19.387620169146874,22.959578081409983,20.305975985588358
med,neut-sex,36800,21.131498754255805,19.383051061957964,22.879946446553646,19.87925822416135
med,neut-sex,36600,21.14922555934175,19.44131811119741,22.85713300748609,19.418329375361292
med,neut-sex,36400,21.239251127218104,19.520479612943937,22.95802264149227,19.541850128604633
med,neut-sex,36200,21.301721517800004,19.58394297757726,23.01950005802275,19.530560349868278
med,neut-sex,36000,21.874873596044335,20.117478852157394,23.632268339931276,19.980983171191895
med,neut-sex,35800,21.625889585228794,19.889125269395482,23.362653901062107,19.74642218983698
med,neut-sex,35600,21.381246194259223,19.638642076049898,23.123850312468548,19.812818765452153
med,neut-sex,35400,21.234224816704963,19.48400583454434,22.984443798865584,19.899397190129392
med,neut-sex,35200,20.88848699836411,19.163817941566027,22.613156055162197,19.608903190150258
med,neut-sex,35000,21.13388204116725,19.367018192559236,22.900745889775266,20.088643685561877
med,neut-sex,34800,21.21927087228873,19.48072649343206,22.957815251145405,19.766660903670164
med,neut-sex,34600,21.365338974730324,19.641052330311584,23.089625619149064,19.604555290884736
med,neut-sex,34400,21.550987025899303,19.849216612011514,23.252757439787093,19.348553373909297
med,neut-sex,34200,21.762975478555322,20.030432748917207,23.495518208193438,19.69842418425776
med,neut-sex,34000,21.908449539558685,20.198822385838692,23.618076693278677,19.43788184545147
med,neut-sex,33800,22.089610978591708,20.318268764805524,23.86095319237789,20.139561181230242
med,neut-sex,33600,21.86379114039902,20.118760940601838,23.6088213401962,19.840402491617
med,neut-sex,33400,22.12908316879971,20.38527138629972,23.8728949512997,19.826549499512968
med,neut-sex,33200,22.319790128553194,20.513169885722498,24.12641037138389,20.5406604260659
med,neut-sex,33000,22.17794838854809,20.387331238960442,23.968565538135735,20.358710674657658
med,neut-sex,32800,22.002157405634946,20.21805770924627,23.786257102023622,20.284609438643013
med,neut-sex,32600,21.590536447805697,19.8611121213197,23.319960774291694,19.662968996332452
med,neut-sex,32400,21.694168793734278,19.967048069399304,23.42128951806925,19.636777819891982
med,neut-sex,32200,21.930220310204454,20.19060116161408,23.66983945879483,19.778880671617383
med,neut-sex,32000,21.637996271335656,19.96123797031981,23.3147545723515,19.064174119840903
med,neut-sex,31800,21.385695022270674,19.752274638231814,23.019115406309535,18.57143667835046
med,neut-sex,31600,21.483601328110243,19.814549214647975,23.15265344157251,18.976557376728614
med,neut-sex,31400,20.958027296033674,19.299701337696554,22.616353254370793,18.854604624910767
med,neut-sex,31200,21.220139560158902,19.541979951776312,22.89829916854149,19.080106510107807
med,neut-sex,31000,20.92893904957902,19.198344948871803,22.65953315028624,19.676268933133592
med,neut-sex,30800,21.261324542196306,19.55640007873241,22.966249005660202,19.384413849605213
med,neut-sex,30600,21.73979117432972,20.013367372536596,23.466214976122846,19.62885404657428
med,neut-sex,30400,21.46048807585248,19.77727001992308,23.143706131781883,19.13761934588745
med,neut-sex,30200,21.58752412194909,19.885393416529727,23.289654827368455,19.352649766625948
med,neut-sex,30000,21.73140246284151,20.00576037225364,23.457044553429377,19.619966254863662
med,neut-sex,29800,21.75533254671939,20.063679187593674,23.446985905845107,19.233525886973787
med,neut-sex,29600,22.07191385623238,20.34166506053196,23.802162651932804,19.67234293212912
med,neut-sex,29400,22.083259868984896,20.298307806875307,23.868211931094486,20.29430054827247
med,neut-sex,29200,22.428312743801428,20.613164260765487,24.24346122683737,20.63762362947461
med,neut-sex,29000,21.900936411516582,20.106669297754895,23.69520352527827,20.400209531411758
med,neut-sex,28800,22.00866333172825,20.21152370927067,23.805802954185832,20.43286898263146
med,neut-sex,28600,22.088662748526712,20.264872311851576,23.912453185201848,20.73587971612311
med,neut-sex,28400,22.01970075332312,20.184663272791305,23.85473823385494,20.863754796441697
med,neut-sex,28200,22.314303775089567,20.459198329040806,24.169409221138327,21.091920769208404
med,neut-sex,28000,22.3270454262174,20.49210388868308,24.16198696375172,20.862663957047157
med,neut-sex,27800,22.39075002869817,20.535892289974964,24.24560776742138,21.089104420792417
med,neut-sex,27600,22.359451828082413,20.50829490983452,24.210608746330305,21.04702734511312
med,neut-sex,27400,22.17934184490037,20.37659180950897,23.982091880291772,20.496657477961868
